,Release Genre,Release Sub-Genre,Release URL,Release Title,Artist Name,Artist Location,Release Date,Tags,Track Info,Number of Tracks,Number of Fans
68,all,all,https://toytonics.bandcamp.com/album/italomania,Italomania,Various Artists,"Berlin, Germany",2021-07-30,['Berlin'],"[{'Track Title': 'Bella (Kapote Rework)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:00'}, {'Track Title': 'Confusione (Paul Older Rework)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:00'}, {'Track Title': 'La Strega (Paul Older Rework)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:04'}, {'Track Title': 'Sesso Spaghetti (BPlan Rework)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '05:54'}, {'Track Title': 'Patty Pally (Kapote Rework)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:56'}, {'Track Title': 'Il Treno (BPlan & Fab_o Rework)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:25'}, {'Track Title': 'Mia Cara (BPlan & Fab_o Rework)', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '05:28'}, {'Track Title': 'Bye (Paul Older Rework)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '05:18'}, {'Track Title': 'Dimmi (Paul Older Rework)', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '05:00'}, {'Track Title': 'Cani della Notte (Kapote Rework)', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '06:26'}]",10,>1000
69,all,all,https://alixperez.bandcamp.com/album/burning-babylon-empty-words,Burning Babylon / Empty Words,ALIX PEREZ,"London, UK",2021-08-13,"['drum & bass', 'electronic', 'future beats', 'hip hop', 'footwork', 'London']","[{'Track Title': 'Burning Babylon', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:52'}, {'Track Title': 'Empty Words', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:29'}]",2,>1000
70,all,all,https://iamjengi.bandcamp.com/album/berlin-trauma-ep,Berlin Trauma EP,Jengi,"'S Hertogenbosch, The Netherlands",2020-03-20,"['electronic', 'trap', 'afro', 'deep', 'disco', 'funk', 'hiphop', 'house', 'techno', ""'S Hertogenbosch""]","[{'Track Title': 'BEL MERCY (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:30'}, {'Track Title': 'FLACKO (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:41'}, {'Track Title': 'SO FLUTE (JENGI x MELLE JUTTE)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:38'}, {'Track Title': 'DOLLAZ (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '03:40'}, {'Track Title': 'ONE SPLIFF (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:17'}, {'Track Title': 'GEH NICHT (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:58'}, {'Track Title': 'TOKYO TRAUMA (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '04:52'}, {'Track Title': 'CARBONATED ACID (JENGI REMIX)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '03:32'}, {'Track Title': 'JENGI - ICH BIN EIN BERLINER', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '04:23'}]",9,>1000
71,all,all,https://spermchurch.bandcamp.com/album/merdeka-atau-mati,merdeka atau mati,SpermChurch,"Brooklyn, New York",2021-09-03,"['electronic', 'experimental', 'experimental electronic', 'footwork', 'improvisation', 'trap', 'Brooklyn']","[{'Track Title': 'The Unrestricted Gaze', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'What Street Is This', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'You Thoroughly Want The Thing That Mounts', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Ovary Looping', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'A Puzzle & Not Inteded For Use', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:31'}, {'Track Title': 'Which Ways The Arrows Point', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'Martyrs, Badgers & Other Rodents', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Put The Baby Online', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'There Is Plenty Of Time To Be Saved', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': 'Consider Yourself Left-Handed', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}]",10,30
72,all,all,https://darkentriesrecords.bandcamp.com/album/deux-filles-silence-wisdom-double-happiness,Deux Filles ‎– Silence & Wisdom / Double Happiness,Dark Entries Records,"San Francisco, California",2021-08-16,['San Francisco'],"[{'Track Title': 'The Letter', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '03:39'}, {'Track Title': ""L'intrigue"", 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '02:56'}, {'Track Title': 'Drinking at a Stream', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:02'}, {'Track Title': 'Oakwood Green', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '02:06'}, {'Track Title': 'Children of Clay', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '03:19'}, {'Track Title': 'Sur la plage', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '03:19'}, {'Track Title': 'Her Masters Voice', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '02:54'}, {'Track Title': 'The Draw Room', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '02:26'}, {'Track Title': 'She Slides', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:06'}, {'Track Title': ""Fleur's Dolls"", 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:47'}, {'Track Title': 'Mortuary', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '01:50'}, {'Track Title': 'The City Sleeps', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '02:35'}, {'Track Title': 'Birds', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': '01:25'}, {'Track Title': 'Silence and Wisdom', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': '03:49'}, {'Track Title': 'Festival', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': '01:36'}, {'Track Title': 'Our English Friends', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': '02:26'}, {'Track Title': 'Piroette', 'Track Lyrics': 'N/A', 'Track Number': 17, 'Track Duration': '02:16'}, {'Track Title': 'The Third Movement', 'Track Lyrics': 'N/A', 'Track Number': 18, 'Track Duration': '02:10'}, {'Track Title': 'Play Room', 'Track Lyrics': 'N/A', 'Track Number': 19, 'Track Duration': '00:28'}, {'Track Title': 'Starboard She Said', 'Track Lyrics': 'N/A', 'Track Number': 20, 'Track Duration': '00:54'}, {'Track Title': 'Los Estrallas (The Stars)', 'Track Lyrics': 'N/A', 'Track Number': 21, 'Track Duration': '01:07'}, {'Track Title': 'Albert the Mud Fish', 'Track Lyrics': 'N/A', 'Track Number': 22, 'Track Duration': '01:48'}, {'Track Title': 'Who Art in Heaven', 'Track Lyrics': 'N/A', 'Track Number': 23, 'Track Duration': '03:35'}, {'Track Title': 'Shackleford Breeze', 'Track Lyrics': 'N/A', 'Track Number': 24, 'Track Duration': '02:46'}, {'Track Title': '2 Blind 2 See', 'Track Lyrics': 'N/A', 'Track Number': 25, 'Track Duration': '03:16'}, {'Track Title': 'Zazinthos', 'Track Lyrics': 'N/A', 'Track Number': 26, 'Track Duration': '03:31'}, {'Track Title': 'Air Tube', 'Track Lyrics': 'N/A', 'Track Number': 27, 'Track Duration': '01:09'}, {'Track Title': 'Little Brown Jig', 'Track Lyrics': 'N/A', 'Track Number': 28, 'Track Duration': '02:08'}, {'Track Title': 'Tongues', 'Track Lyrics': 'N/A', 'Track Number': 29, 'Track Duration': '01:10'}, {'Track Title': 'Shalama', 'Track Lyrics': 'N/A', 'Track Number': 30, 'Track Duration': '03:42'}, {'Track Title': 'The Sun on the Sea', 'Track Lyrics': 'N/A', 'Track Number': 31, 'Track Duration': '02:55'}, {'Track Title': 'Interlude', 'Track Lyrics': 'N/A', 'Track Number': 32, 'Track Duration': '00:16'}, {'Track Title': 'The Snow Falls and the Village is Overflowing with Children', 'Track Lyrics': 'N/A', 'Track Number': 33, 'Track Duration': '02:15'}, {'Track Title': 'Double Happiness', 'Track Lyrics': 'N/A', 'Track Number': 34, 'Track Duration': '03:27'}]",34,28
73,all,all,https://jaru.bandcamp.com/album/painful-enlightenment,Painful Enlightenment,Jana Rush,,2021-08-13,"['electronic', 'electronica', 'experimental electronic', 'female producer', 'footwork', 'juke', 'United States']","[{'Track Title': ""Moanin'"", 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '02:40'}, {'Track Title': 'Suicidal Ideation', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '08:59'}, {'Track Title': 'Painful Enlightenment', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:35'}, {'Track Title': 'G-Spot', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '05:49'}, {'Track Title': 'Disturbed', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '03:52'}, {'Track Title': 'Disorientation', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '04:01'}, {'Track Title': 'Mynd Fuc', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '05:07'}, {'Track Title': 'Intergalactic Battle (ft. DJ Paypal)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '02:44'}, {'Track Title': ""Drivin' Me Insane (ft. Nancy Fortune)"", 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:35'}, {'Track Title': '3', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:02'}, {'Track Title': 'Just A Taste (ft. DJ Paypal)', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '04:24'}]",11,>1000
74,all,all,https://vinterkrig.bandcamp.com/album/h-rskare-ver-stj-rnorna-och-mina-dr-mmar-mc-2021,"""Härskare över stjärnorna och mina drömmar"" MC 2021",Vinterkrig,Sweden,2021-08-20,"['metal', 'black metal', 'melodic black death metal', 'melodic black metal', 'Sweden']","[{'Track Title': 'Sorgen som föll med natten', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Silvernätters regn', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:06'}, {'Track Title': 'Härskare över stjärnorna', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Silur', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Måneld', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}]",5,26
75,all,all,https://chamberofunlight.bandcamp.com/album/realm-of-the-night,Realm of the Night,Chamber of Unlight,Finland,2021-08-13,"['metal', 'black metal', 'finnish black metal', 'Finland']","[{'Track Title': 'Prooemium', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '01:35'}, {'Track Title': 'Crowns of Divinity', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:01'}, {'Track Title': 'Revelations of Dark Crafts', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:01'}, {'Track Title': 'On the Path of Thy Shadow', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '05:11'}, {'Track Title': 'From Grey Tombs', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '05:31'}, {'Track Title': 'Summoning the Spirit of the Dead', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:12'}, {'Track Title': 'Slumber', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '06:35'}, {'Track Title': 'Uncelestial Light (The Chamber)', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '05:57'}]",8,>1000
76,all,all,https://deltasleep.bandcamp.com/album/management,Management,Delta Sleep,UK,2013-05-20,"['post hardcore', 'rock', 'indie', 'indie rock', 'math rock', 'prog rock', 'United Kingdom']","[{'Track Title': '16:40 AM', 'Track Lyrics': 'Old man, staring outwards, fills his thoughts with contemplation.\nSitting, soaked in sunlight, staring downwards to the bench beneath him.\n\n""Hey there! What\'s your name?"" Crawling up to him, it talks again.\n""What are you doing sitting? This ain\'t no place for kind old men like you.""\n\n""Wait for yourself down there, you\'ll find a way out. We\'ll meet again somewhere, I can feel it in my plumbs.""\n\nOld man, your eyes don\'t need direct sunlight! Staring too long will blind your sight.\n\n- ""Watch out! I\'m just an insect, you nearly stepped on my head!""\n- ""I\'ve been outside now waiting for so long. What\'s done is done get up now carry onwards. And stop all staring straight into the sun. The light will (lead you).""\n\nRun for (the light) will lead you, no need to chase it down my boy.', 'Track Number': 1, 'Track Duration': '05:55'}, {'Track Title': 'Interlude', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '00:35'}, {'Track Title': 'Jesus Bill!', 'Track Lyrics': 'Walking the street one night he recognizes nothing around him.\nFinding himself lost for the first time, he starts shaking, finds a seat to breathe in the surroundings and gather his whereabouts.\n\nThinking way out loud, he mutters: ""I\'ll get by, I\'ll be fine... I\'ll get by, I\'ll be fine.""\u2028Working out a way home when the irony surfaces, showing him what was missed.\n""I\'ll get by, I\'ll be fine... I\'ll get by and I\'ll be fine!"" \u2028Working out way home when he (figures out the words to say hoping that it\'s not too late).\n\n""Wait until I get home, before choosing ways to the unknown. Push aside the urge to fall, carry on instead, ain\'t no need to feel alone!"".\n\u2028""Wait... Feel the ground... Touch it... Watch as it grows now.', 'Track Number': 3, 'Track Duration': '03:45'}, {'Track Title': 'Camp Adventure (feat. Natalie Evans)', 'Track Lyrics': ""The obstacles in sight should never have the right to be part of the problem.\nBut even if we tried, we'd hardly have the time to spend in living our lives right.\nDon't say that I could change, cuz even if you stayed we'd still be climbing up this mountain.\nSo let us go our ways and skip out all the pain, and forget all the...\n\nBricks we've laid into this path yet the house remains undone.\nFlooding at every cloud, and withering in the sun.\nHow's one meant to grow when walls keep caving in.\nThe ceiling above us, has denied it's existence in...\n\nBridges built for better days but they won't hold our weight.\nThe ropes have been wearing thin, and tangling in the wind.\nHow's one meant to grow when walls keep caving in.\nThe ceiling above us, has denied it's existence in...\n\nOf all the times we tried, I've still been up all night writing songs of you.\nAnd even though you're gone they will still live on in a memory or two.\nOf all the streets I see, no one will ever be comparable to you.\nAnd with these words I go, I just wanted you to know, that my dreams are still of you."", 'Track Number': 4, 'Track Duration': '03:06'}, {'Track Title': 'Dustbusters', 'Track Lyrics': ""In hiding you'll find the shadows of time will recite the words that you could not say, eloquently most oftenly misleads the words in the shadows will put you to sleep.\nSay, eloquence most oftenly misleads the words in the shadows will put you to sleep.\n\nA bird, crippled in flight, is unlikely to fall. It's wings will glide it to safety.\nNow run, open those arms.\nSet assumptions aside, surprises will (creep up on you)."", 'Track Number': 5, 'Track Duration': '06:36'}, {'Track Title': 'So Say We All', 'Track Lyrics': ""Leave all your thoughts I cause.\nOpen. \u2028Why not take the route out?\n\u2028Think of words that your mouth once said.\nShifted. \u2028Where now?\u2028\nBlind and stranded.\n\nDon't forget where all this started.\u2028\nSee what's before you how life will adore you will see your (path).\n\nRun without looking or searching for things to turn around.\n\u2028Run now, while thinking and hoping, for those things could turn your world around.\n\nWake the fuck up!\u2028\nAnd find your way to break out of the cycle you're made to flee from.\u2028Look! Sun shines bright, (we) just might \u2028shake disaster, live thereafter, break out of the cycle you're found in. The spinning must end!\n\nThe cycle is ending, let's make our way out to the sun before the hours stop. \u2028If you break disaster, we'll live ever after in times like these, the times that matter.\u2028\nAll wake the fuck up, and make our way out to the sun before the hour stops.\u2028\nIf you break the disaster we'll live ever after my son."", 'Track Number': 6, 'Track Duration': '05:14'}]",6,>1000
77,all,all,https://mariawhorn.bandcamp.com/album/stigsj-kyrka-organ-rehearsal-tape,Stigsjö Kyrka - Organ rehearsal tape,Maria W Horn & Mats Erlandsson,"Stockholm, Sweden",2021-08-16,"['electronic', 'drone', 'electroacoustic', 'minimal', 'noise', 'synthesis', 'Stockholm']","[{'Track Title': 'Stramonium (for choir organ)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '07:40'}, {'Track Title': 'Omnia citra mortem (for choir organ)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '06:06'}, {'Track Title': 'Vredens Blomster (for grand organ)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '12:03'}]",3,37
78,all,all,https://floatingpoints.bandcamp.com/album/promises,Promises,"Floating Points, Pharoah Sanders & The London Symphony Orchestra",UK,2021-03-26,"['electronic', 'jazz', 'modern classical', 'United Kingdom']","[{'Track Title': 'Movement 1', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:24'}, {'Track Title': 'Movement 2', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '02:31'}, {'Track Title': 'Movement 3', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '02:32'}, {'Track Title': 'Movement 4', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '02:31'}, {'Track Title': 'Movement 5', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:25'}, {'Track Title': 'Movement 6', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '08:50'}, {'Track Title': 'Movement 7', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '09:28'}, {'Track Title': 'Movement 8', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '07:22'}, {'Track Title': 'Movement 9', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '02:30'}]",9,>1000
